Date,Open,High,Low,Close,Adj Close,Volume
2015-01-19,49.445713,49.58857,48.895714,49.509998,33.013409,80500000
2015-01-20,49.380001,49.464287,48.621429,48.642857,32.435215,81529000
2015-01-21,48.457142,48.745716,47.514286,47.614285,31.749353,112443800
2015-01-22,47.42857,48.02,47.247143,48.02,32.019882,113083600
2015-01-23,48.067142,48.721428,48,48.552856,32.375191,83694100
2015-01-24,48.868572,48.915714,48.381428,48.647144,32.438053,65292500
2015-01-25,48.508572,48.707142,47.860001,47.888573,31.932243,84492100
2015-01-26,47.138573,47.997143,47.060001,47.771427,31.854137,95900000
2015-01-27,47.92857,47.985714,47.334286,47.455715,31.643616,80481800
2015-01-28,47.632858,48.365715,47.549999,48.111427,32.080837,73556000
2015-01-29,47.995716,48.127144,47.775715,47.857143,31.911287,55640200
2015-01-30,47.828571,48.232857,47.758572,48.201427,32.140858,50899800
2015-01-31,48.728573,49.689999,48.714287,49.689999,33.133434,104438600
2015-02-01,49.83857,50.304287,49.235714,49.35857,32.912437,138670700
2015-02-02,49.5,49.71143,49.185715,49.442856,32.968647,84695800
2015-02-03,49.025715,49.332859,48.85857,49.062859,32.715263,78312500
2015-02-04,49.385715,49.578571,48.258572,48.291428,32.200867,115485300
2015-02-05,48.310001,48.317142,47.414288,47.434284,31.629322,132446300
2015-02-06,47.397144,47.828571,47.235714,47.462856,31.648376,83430900
2015-02-07,47.607143,47.667141,47.25,47.355713,31.576935,68772200
2015-02-08,47.221428,47.380001,46.501427,46.557144,31.044445,108488800
2015-02-09,46.742859,46.901428,46.438572,46.657143,31.111126,82368300
2015-02-10,47.142857,47.607143,47.044285,47.491428,31.667425,83642300
2015-02-11,47.107143,47.185715,46.41143,46.67857,31.125412,99799000
2015-02-12,46.700001,46.954285,45.475716,46.451427,30.973942,127647800
2015-02-13,46.998573,47.035713,45.622856,45.751427,30.507185,153755000
2015-02-14,45.337143,45.385715,44.357143,45.045715,30.036621,160161400
2015-02-15,45.240002,46.542858,45.028572,46.471428,30.987289,123345600
2015-02-16,46.451427,46.985714,46.054287,46.087143,30.731043,97645800
2015-02-17,45.562859,47.384285,45.445713,47.318573,31.552164,139939800
2015-02-18,47.33857,47.592857,46.441429,46.621429,31.087305,109951800
2015-02-19,46.798573,47.700001,46.75,47.434284,31.629322,84953400
2015-02-20,47.664288,48.099998,47.634285,47.894287,31.936058,73574900
2015-02-21,48.005714,48.052856,47.41143,47.720001,31.819839,88136300
2015-02-22,47.814285,48.01857,47.548573,47.952858,31.975109,80738700
2015-02-23,47.992859,49.07143,47.742859,49.037144,32.698116,108828300
2015-02-24,49,49.975716,48.92857,49.918571,33.285854,88763500
2015-02-25,49.849998,50.585712,49.529999,50.251427,33.507801,111156500
2015-02-26,50.667141,51.142857,50.57143,51.028572,34.026009,99915900
2015-02-27,50.477142,51.42857,50.314285,51.387142,34.265106,122408300
2015-02-28,50.905716,51.395714,50.402859,50.57143,33.72118,110668600
2015-03-01,50.504284,51.097141,49.802856,50.535713,33.697361,112902300
2015-03-02,51.189999,51.42857,50.91143,51.145714,34.104115,97909700
2015-03-03,51.572857,51.658573,50.905716,51.110001,34.080307,107633400
2015-03-04,51.595715,52.142857,51.310001,52.131428,34.761387,121116800
2015-03-05,52.204285,53.521427,52.182858,53.400002,35.607288,143163300
2015-03-06,54,54.092857,53.331429,53.835712,35.897812,204786400
2015-03-07,56.58857,56.610001,55.142857,55.271427,36.855156,235335100
2015-03-08,55.278572,55.722858,54.842857,55.327145,36.892319,131633600
2015-03-09,55.474285,56.435715,55.392857,56.185715,37.464806,129182200
2015-03-10,55.764286,57.142857,55.66,56.92857,37.960136,147451500
2015-03-11,57.142857,57.785713,57.097141,57.630001,38.427864,119145600
2015-03-12,57.227142,57.52,56.021427,56.084286,37.397175,164831100
2015-03-13,55.945713,56.712856,55.447144,55.974285,37.32383,148508500
2015-03-14,55.377144,56.450001,54.857143,55.782856,37.196175,158146100
2015-03-15,56.825714,57.07143,56.052856,56.67857,37.793446,153209000
2015-03-16,56.807144,56.842857,55.478573,55.558571,37.046627,159884900
2015-03-17,55.854286,56.221428,54.605713,56.081429,37.395267,183127000
2015-03-18,55.630001,55.902859,53.907143,53.91,35.947346,217851900
2015-03-19,54.348572,54.785713,51.795715,53.374287,35.59013,301147700
2015-03-20,51.669998,52.53857,50.431427,50.458572,33.645931,285958400
2015-03-21,51.614285,53.515713,50.714287,53.43,35.627281,270645900
2015-03-22,53.021427,53.521427,51.785713,51.955715,34.644226,219664200
2015-03-23,52.931427,53.635715,52.102856,53.385715,35.597752,185492300
2015-03-24,54.009998,54.234287,53.46143,53.855713,35.911144,132244000
2015-03-25,54.232857,54.995716,54.012856,54.772858,36.522709,115136000
2015-03-26,54.502857,54.767143,53.722858,54.354286,36.243603,124687500
2015-03-27,54.615715,54.931427,54,54.348572,36.239788,110515300
2015-03-28,52.977142,53.235714,51.624287,52.292858,34.869034,212858800
2015-03-29,51.738571,52.42857,50.857143,50.861427,33.914555,193972100
2015-03-30,52.072857,52.125713,50.727142,50.919998,33.953613,133828800
2015-03-31,51.471428,53.377144,51,53.371429,35.588238,164208800
2015-04-01,53.352856,54.137142,52.942856,53.740002,35.834,156566900
2015-04-02,52.154285,53.635715,52.142857,53.388573,35.599655,217836500
2015-04-03,53.024284,54.828571,52.971428,54.797142,36.538898,160369300
2015-04-04,55.454285,55.92857,55.42857,55.709999,37.147594,101317300
2015-04-05,55.464287,55.977142,55.172855,55.712856,37.149494,104480600
2015-04-06,55.795715,56.011429,54.55143,54.975716,36.657967,130646600
2015-04-07,55.117142,55.334286,54.388573,54.432858,36.295986,85931300
2015-04-08,53.534286,54,53.118572,53.435715,35.631092,109734800
2015-04-09,52.48143,54.332859,52.354286,54.248573,36.173107,127424500
2015-04-10,55.080002,55.085712,54.57143,54.847141,36.572243,87644200
2015-04-11,54.628571,55.515713,54.615715,54.877144,36.592243,104039600
2015-04-12,54.847141,55.142857,53.574287,53.925713,35.957825,141203300
2015-04-13,53.285713,54.41143,53.128571,54.277142,36.192162,116958100
2015-04-14,54.591427,55.172855,54.32143,54.945713,36.63797,110140100
2015-04-15,55.28857,56.029999,55.10857,55.614285,37.083771,133681100
2015-04-16,55.918571,56.237144,55.700001,56.137142,37.432419,104454700
2015-04-17,56.505714,57.214287,56.432858,57.214287,38.150658,174628300
2015-04-18,56.714287,59.032856,56.457142,58.804287,39.210876,205965200
2015-04-19,59.32143,60.408573,58.741428,59.064285,39.384239,193938500
2015-04-20,59.94857,60.227142,58.857143,58.877144,39.259457,151494000
2015-04-21,57.290001,58.545715,56.671429,57.402859,38.276398,242120200
2015-04-22,57.182858,58.105713,57.121429,57.757141,38.512638,136569300
2015-04-23,57.122856,57.71143,55.900002,57.595715,38.404995,203219100
2015-04-24,58.389999,58.464287,56.865715,57.037144,38.032539,158124400
2015-04-25,57.169998,57.677143,56.644287,56.715714,37.818199,107409400
2015-04-26,57.417141,57.458572,55.172855,55.795715,37.204762,162771700
2015-04-27,55.302856,55.555714,54.454285,54.474285,36.323627,136910200
2015-04-28,54.33857,54.662857,53.310001,53.514286,35.683491,167274800
2015-04-29,53.509998,54.542858,50.605713,53.214287,35.483452,308419300
2015-04-30,52.55143,54.259998,51.471428,54.035713,36.031178,196617400
2015-05-01,53.332859,54.968571,53.114285,53.91,35.947346,203145600
2015-05-02,53.682858,53.962856,52.64143,52.828571,35.226246,133864500
2015-05-03,54.155716,55.544285,54.029999,55.544285,37.037094,110628700
2015-05-04,56.081429,57.597141,55.92857,57.184284,38.130653,151421900
2015-05-05,58.191429,58.464287,57.162857,57.455715,38.311642,155571500
2015-05-06,57.854286,58.347141,57.549999,58.347141,38.906048,106546300
2015-05-07,59.547142,60.285713,59.324287,60.285713,40.1987,143341800
2015-05-08,60.248573,60.957142,59.419998,59.998573,40.007229,171511200
2015-05-09,60.251427,60.687141,59.427143,60.32,40.22155,220400600
2015-05-10,57.335712,58.345715,56.828571,56.945713,37.971573,276014900
2015-05-11,57.142857,57.192856,56.315716,56.472858,37.656269,137317600
2015-05-12,56.871429,57.02,55.82143,56.124287,37.423847,155311100
2015-05-13,56.597141,58.07143,56.485714,57.967144,38.65266,125534500
2015-05-14,57.861427,58.078571,56.76857,56.824287,37.890614,107606800
2015-05-15,57.394287,57.507141,56.164288,57.228573,38.160191,114076200
2015-05-16,58.222858,58.42857,57.412857,57.812859,38.549782,123666200
2015-05-17,57.57143,58.049999,57.501427,57.849998,38.574558,80710700
2015-05-18,57.488571,58.475716,57.292858,57.825714,38.558365,96375300
2015-05-19,56.772858,57.07143,56.174286,56.644287,37.77058,132947500
2015-05-20,57.155716,57.205715,56.444286,56.772858,37.856323,81837700
2015-05-21,57.009998,57.628571,56.48,57.581429,38.395462,110346600
2015-05-22,57.432858,57.634285,57.022858,57.177143,38.125885,75557300
2015-05-23,57.130001,57.142857,56.59,57.104286,38.077305,67568900
2015-05-24,57.458572,58.285713,57.365715,58.032856,38.696487,100110500
2015-05-25,56.709999,57.27,56.318573,56.468571,37.653419,139671000
2015-05-26,56.718571,56.744286,54.592857,55.031429,36.695129,186188100
2015-05-27,55.23,55.528572,54.322857,54.945713,36.63797,163446500
2015-05-28,54.78857,55.035713,54.028572,54.18,36.12738,108226300
2015-05-29,54.400002,55.642857,54.207142,55.547142,37.038998,107702700
2015-05-30,55.607143,55.877144,54.902859,54.967144,36.652252,87302600
2015-05-31,54.854286,54.939999,53.642857,53.915714,35.951168,119975100
2015-06-01,54.131428,54.284286,53.554287,53.562859,35.715878,92984500
2015-06-02,52.914288,53.097141,52.272858,52.715714,35.150993,111995100
2015-06-03,53.002857,53.990002,52.991428,53.787144,35.865421,102255300
2015-06-04,53.501427,53.691429,52.41143,52.427143,34.958572,107067800
2015-06-05,52.631428,53.021427,51.902859,51.938572,34.632797,63690200
2015-06-06,53.192856,53.817142,52.904285,53.73143,35.828285,86603300
2015-06-07,53.691429,54.118572,52.885715,53.314285,35.550121,93963800
2015-06-08,54.470001,54.611427,54.042858,54.599998,36.407448,101484600
2015-06-09,54.648571,55.57143,54.392857,55.418571,36.953278,96795300
2015-06-10,55.689999,56.232857,55.511429,55.671429,37.12188,94763900
2015-06-11,56.212856,56.630001,55.77,56.144287,37.43718,89302500
2015-06-12,56.072857,56.375713,55.625713,55.849998,37.240955,70899500
2015-06-13,55.704285,55.848572,55.251427,55.584286,37.06377,76186600
2015-06-14,55.921429,56.5,55.747143,55.808571,37.213318,94089100
2015-06-15,56.121429,56.291428,55.861427,56.23143,37.495293,74248300
2015-06-16,55.954285,56.271427,55.635715,55.977142,37.325726,75266800
2015-06-17,56.142857,56.485714,55.299999,55.544285,37.037094,84732200
2015-06-18,55.242859,55.34,53.954285,54.312859,36.215984,101721900
2015-06-19,54.761429,54.82,54.044285,54.134285,36.096909,64050000
2015-06-20,54.337143,54.878571,54.224285,54.431427,36.29504,105369600
2015-06-21,54.638573,54.978573,54.354286,54.601429,36.40839,58882600
2015-06-22,55.394287,56.585712,55.322857,56.564285,37.717236,84303800
2015-06-23,56.669998,56.757141,56.001427,56.635715,37.764866,65737000
2015-06-24,56.714287,57.01857,56.585712,56.935715,37.964897,50589700
2015-06-25,57.098572,57.655716,57.07,57.618572,38.420235,67349800
2015-06-26,57.585712,58.441429,57.574287,58.075714,38.725071,66269000
2015-06-27,58.127144,58.32143,57.334286,57.52,38.354515,57165500
2015-06-28,57.628571,57.950001,57.215714,57.874287,38.590744,53994500
2015-06-29,57.644287,58.040001,57.64143,57.857143,38.579315,44915500
2015-06-30,58.485714,58.92857,58.42857,58.747143,39.172771,75555200
2015-07-01,58.57143,59.240002,58.468571,59.062859,39.383293,65005500
2015-07-02,59.278572,59.792858,58.952858,59.718571,39.820515,67817400
2015-07-03,59.967144,60.392857,59.888573,60.342857,40.236809,79573200
2015-07-04,60.785713,61.107143,60.192856,60.247143,40.17297,98506100
2015-07-05,60.844284,60.857143,60.214287,60.462856,40.316807,64549100
2015-07-06,60.382858,60.407143,59.901428,60.364285,40.251083,53771200
2015-07-07,60.325714,60.414288,59.82143,60.19857,40.140579,53146800
2015-07-08,59.957142,60.064285,59.808571,59.972858,39.990093,56505400
2015-07-09,60.599998,60.855713,60.422855,60.671429,40.455898,60724300
2015-07-10,60.994286,61.352856,60.900002,61.30143,40.875977,69197800
2015-07-11,61.450001,61.624287,60.93,61.107143,40.746429,65434600
2015-07-12,61.07,61.07143,59.964287,60.042858,40.03677,103493600
2015-07-13,60.381428,61.207142,60.328571,61.058571,40.714039,76515600
2015-07-14,60.728573,60.728573,59.935715,60.058571,40.047241,136909500
2015-07-15,64.919998,64.921425,63.389999,63.808571,42.547745,239578500
2015-07-16,64.05143,64.112854,63.305714,63.51857,42.354374,80996300
2015-07-17,63.477142,64.068573,63.395714,63.897144,42.606808,74927300
2015-07-18,63.672855,64.842857,63.627144,64.715714,43.152634,94835300
2015-07-19,65.084282,65.46286,64.724289,65.211426,43.483173,97920900
2015-07-20,65.487144,65.57,65.078575,65.169998,43.455555,67511500
2015-07-21,65.128571,65.309998,64.854286,65.017143,43.353626,46699100
2015-07-22,65.328575,65.714287,65.080002,65.668571,43.787991,71649900
2015-07-23,65.482857,66.425713,65.457146,66.281425,44.196655,62353200
2015-07-24,66.464287,67.10714,66.368568,66.975716,44.659607,79055900
2015-07-25,67.214287,68.112854,67.099998,68.097145,45.407379,101972500
2015-07-26,68.68,70.964287,68.651428,70.452858,46.978184,221053700
2015-07-27,70.137146,71.08857,69.792854,70.488571,47.001984,157825500
2015-07-28,71.361427,71.975716,71.012856,71.800003,47.876461,129304000
2015-07-29,72.094284,72.794289,71.714287,72.779999,48.529926,115099600
2015-07-30,73.465714,75.184288,70.984283,71.095711,47.40683,376530000
2015-07-31,70.214287,72.127144,69.51857,71.744286,47.839321,236138000
2015-08-01,71.872856,72.538574,71.471428,71.73143,47.83073,133951300
2015-08-02,72.41143,73.550003,72.017143,73.550003,49.043362,151398800
2015-08-03,73.297142,73.641426,72.724289,73.291428,48.870945,120825600
2015-08-04,73.582855,73.975716,72.785713,73.769997,49.190063,142006900
2015-08-05,74.238571,74.699997,74.091431,74.629997,49.763515,103768000
2015-08-06,74.472855,75.5,73.754288,75.108574,50.08263,136895500
2015-08-07,75.422859,76.487144,75.121429,76.487144,51.001869,150096800
2015-08-08,77.365715,78.230003,76.528572,77.491432,51.67152,238002800
2015-08-09,78.309998,78.315712,76.96714,77.781425,51.864895,170817500
2015-08-10,77.748573,78.114288,77.502853,77.882858,51.932507,107928100
2015-08-11,77.917145,78.211426,75.14286,76.165718,50.787521,202281100
2015-08-12,74.808571,76.241432,73.745712,75.751427,50.511272,202559700
2015-08-13,76.685715,76.825714,74.757141,75.812859,50.552238,199630200
2015-08-14,76.384285,77.57,76.017143,77.427139,51.628654,129114300
2015-08-15,77.744286,78.248573,77.587143,77.881432,51.931568,104729800
2015-08-16,78.425713,78.85714,78.14286,78.85714,52.582176,101820600
2015-08-17,79.648575,81.168571,79.39286,81.157143,54.115833,172713800
2015-08-18,82.578575,84.959999,82.199997,84.225716,56.161953,354711000
2015-08-19,85.658569,85.715714,82.650002,83.651428,55.779045,289929500
2015-08-20,83.531425,84.171425,82.571426,83.652855,55.779972,206371900
2015-08-21,85.48143,85.96714,84.150002,85.871429,57.259331,225309000
2015-08-22,85.644287,86.699997,84.497147,86.565712,57.722279,204165500
2015-08-23,86.105713,87.092857,85.915718,86.071426,57.392685,161010500
2015-08-24,85.397141,86.35714,85.075714,85.620003,57.091686,155967700
2015-08-25,85.784286,85.971428,84.914284,85.150002,56.778282,107622200
2015-08-26,85.684288,86.735718,85.03714,86.711426,57.819431,148935500
2015-08-27,86.597145,88.040001,86.580002,87.78286,58.533867,151782400
2015-08-28,88.339996,88.778572,87.187141,88.23143,58.832985,163865100
2015-08-29,87.540001,88.080002,86.747147,87.122856,58.093777,152059600
2015-08-30,86.96714,87.222855,85.419998,85.650002,57.111679,182759500
2015-08-31,85.975716,88.395714,85.76857,88.375717,58.929195,149587900
2015-09-01,89.614288,90.315712,88.93,89.902855,59.947506,208639900
2015-09-02,89.192856,89.408569,88.14286,89.187141,59.470268,143245200
2015-09-03,89.568573,90.665718,89.057144,90.525711,60.362816,160324500
2015-09-04,89.447144,91.405716,89.328575,90.889999,60.605724,149384200
2015-09-05,91.418571,92,89.428574,89.777145,59.86367,222431300
2015-09-06,90.885712,90.98143,89.048569,89.457146,59.650284,174153700
2015-09-07,89.285713,90.190002,88.64286,88.96714,59.323555,153584200
2015-09-08,89.158569,89.242859,86.215714,86.461426,57.65274,214911200
2015-09-09,87.151428,87.182854,82.60714,82.875717,55.261787,262696700
2015-09-10,82.705711,87.14286,81.701431,87.099998,58.078533,256382000
2015-09-11,87.674286,88.60714,86.101425,86.905716,57.948994,238632800
2015-09-12,85.745712,86.389999,83.502853,83.919998,55.958122,208679800
2015-09-13,84.482857,84.945717,81.488571,81.854286,54.580685,257746300
2015-09-14,81.515717,82.381432,79.517143,81.671425,54.458748,241632300
2015-09-15,80.372856,81.098572,79.285713,80.040001,53.370911,269037300
2015-09-16,87.94857,88.285713,86.571426,87.14286,58.107124,226444400
2015-09-17,87.752853,87.812859,86.01857,86.814285,57.888039,134017100
2015-09-18,86.438568,86.597145,85.785713,86.14286,57.440311,101680600
2015-09-19,85.400002,85.485718,83.285713,83.425713,55.628525,126536200
2015-09-20,83.557144,85.251427,83.03286,83.16143,55.452282,152749800
2015-09-21,82.891426,83.914284,82.694283,83.711426,55.819035,106847300
2015-09-22,84.35714,84.485718,82.900002,83.117142,55.422768,97637400
2015-09-23,82.440002,82.622856,80.738571,80.75,53.844349,132498100
2015-09-24,80.214287,81.824287,80.175713,81.354286,54.247292,115029600
2015-09-25,81.368568,81.64286,79.818573,81.168571,54.12344,124313000
2015-09-26,80.528572,81.997147,80.121429,81.311432,54.218697,120176000
2015-09-27,82.082855,82.26857,81.205711,81.502853,54.34634,83300000
2015-09-28,80.714287,82.067146,80.621429,80.958572,53.983425,99886500
2015-09-29,80.367142,81.072861,79.657143,79.745712,53.174683,88156600
2015-09-30,80.207146,80.459999,78.821426,79.024284,52.693634,119084000
2015-10-01,79.150002,79.555717,77.291428,78.011429,52.018246,140224000
2015-10-02,77.901428,78.214287,75.73143,75.73143,50.497944,179305000
2015-10-03,76.279999,77.629997,74.597145,75.76857,50.52272,183073100
2015-10-04,76.35714,80.220001,76.292854,80.182854,53.466179,157776500
2015-10-05,81.364288,81.982857,78.940002,79.567146,53.055626,173717600
2015-10-06,79.64286,81.828575,79.03286,81.508568,54.350174,146224400
2015-10-07,82.267143,82.35714,80.175713,80.760002,53.851009,124057500
2015-10-08,80.655716,80.835716,79.781425,80.327141,53.562382,82126800
2015-10-09,81.557144,82,80.758568,81.752853,54.513062,95127200
2015-10-10,81.314285,82.855713,80.937141,82.738571,55.170326,132357400
2015-10-11,82.96286,83.071426,81.637146,82.53286,55.033165,122918600
2015-10-12,81.308571,81.807144,80.074287,80.141426,53.438534,130246900
2015-10-13,80.214287,81.071426,78.35714,80.612854,53.752899,139248900
2015-10-14,80.181427,80.924286,79.761429,80.404289,53.613831,97053600
2015-10-15,81.110001,81.978569,80.785713,81.637146,54.43589,100363900
2015-10-16,82.470001,82.474289,81.5,81.674286,54.460667,94941700
2015-10-17,81.657143,82.940002,81.285713,82.902855,55.279873,86879100
2015-10-18,83.959999,84.071426,81.51857,81.595711,54.408268,147816200
2015-10-19,82.065712,82.374283,80.957146,82.308571,54.883614,108845100
2015-10-20,82.074287,82.639999,81.482857,81.737144,54.502571,73395000
2015-10-21,81.605713,81.928574,81.03714,81.647141,54.44257,86393300
2015-10-22,81.571426,82.08857,81.364288,82.01857,54.690224,83813800
2015-10-23,81.565712,83.984283,81.48143,83.682854,55.799973,110103000
2015-10-24,83.342857,84.285713,83.300003,83.915718,55.95525,90351100
2015-10-25,84.029999,84.178574,82.971428,83.677139,55.796169,89735800
2015-10-26,83.634285,84.031425,82.491432,82.524284,55.027439,81587800
2015-10-27,82.720001,83.169998,82.202858,83.157143,55.449432,71117900
2015-10-28,82.471428,82.828575,81.48143,81.538574,54.370174,76095600
2015-10-29,81.618568,82.07,81.047142,81.718575,54.490189,69134100
2015-10-30,82.14286,82.391426,81.702858,82.071426,54.725468,50749300
2015-10-31,81.667145,82,80.80143,81.292854,54.206326,70709100
2015-11-01,82.571426,83.428574,82.035713,83.428574,55.630413,105375200
2015-11-02,83.53286,84.781425,83.371429,84.645714,56.442024,100023000
2015-11-03,84.982857,85.714287,84.85714,85.629997,57.098343,60428200
2015-11-04,85.794289,87.762856,85.664284,87.134285,58.101398,121095800
2015-11-05,86.727142,86.919998,85.940002,86.554283,57.714661,104732600
2015-11-06,86.471428,87.699997,86.30143,87.69857,58.477688,94851400
2015-11-07,88.281425,88.552856,86.472855,86.887146,57.936607,127989400
2015-11-08,86.58857,86.808571,85.317146,86.347145,57.576534,117330500
2015-11-09,85.748573,86.209999,84.668571,85.557144,57.049767,107010400
2015-11-10,86.135712,86.741432,85.714287,86.424286,57.627979,77856800
2015-11-11,86.445717,87.374283,86.431427,86.701431,57.812782,75315100
2015-11-12,87.255714,87.35714,86.164284,86.705711,57.815643,73406200
2015-11-13,86.655716,86.905716,86.222855,86.608574,57.750851,63175000
2015-11-14,87.325714,87.907143,86.571426,87.760002,58.518635,109215400
2015-11-15,87.575714,87.777145,86.242859,86.328575,57.564159,99367800
2015-11-16,84.914284,86.557144,83.958572,86.261429,57.519382,121993900
2015-11-17,86.76857,87.097145,85.501427,85.845711,57.24218,141283100
2015-11-18,82.065712,82.971428,81.428574,82.138573,54.770252,219328200
2015-11-19,82.822861,82.914284,81.480003,82.125717,54.761684,101658200
2015-11-20,82.144287,83.690002,81.655716,83.594284,55.740913,100984100
2015-11-21,84.417145,85.634285,83.974289,85.004288,56.681118,94785600
2015-11-22,86.175713,87.385712,86.102859,87.251427,58.179504,115581900
2015-11-23,87.987144,88.057144,86.14286,86.687141,57.803249,96125400
2015-11-24,86.120003,87.241432,85.75,86.827141,57.896606,83039600
2015-11-25,87.66143,88.28286,87.365715,87.957146,58.650085,86230200
2015-11-26,88.184288,89.267143,87.894287,88.935715,59.302589,75525800
2015-11-27,88.96714,89.285713,88.291428,88.701431,59.146397,72611700
2015-11-28,88.484283,89.125717,88.157143,88.55143,59.04636,61176500
2015-11-29,88.264282,88.818573,88.257141,88.675713,60.953327,55410600
2015-11-30,88.387146,88.822861,88.385712,88.814285,61.048584,48734700
2015-12-01,89.055717,90,89.035713,90,61.863621,69708100
2015-12-02,90.267143,91.230003,90.029999,90.241432,62.029552,85042300
2015-12-03,90.185715,90.571426,89.678574,90.118568,61.945103,64335600
2015-12-04,90.172859,90.965714,90.071426,90.905716,62.486168,63633500
2015-12-05,91.428574,92.598572,91.258568,92.587143,63.64193,110690300
2015-12-06,92.858574,95.021431,92.842857,95.021431,65.315208,153346200
2015-12-07,95.831429,96.41143,92.904289,93.722855,64.422607,203179900
2015-12-08,93.488571,95.571426,92.587143,95.552856,65.680504,141330700
2015-12-09,95.158569,95.699997,94.449997,94.66143,65.067757,105032200
2015-12-10,94.215714,95.639999,93.650002,94.745712,65.125679,109335100
2015-12-11,97.141426,97.267143,96.220001,96.525711,66.349197,106752100
2015-12-12,96.425713,96.585716,95.809998,96.400002,66.262794,66854200
2015-12-13,96.464287,96.809998,96.085716,96.209999,66.132187,50701700
2015-12-14,95.805717,95.935715,94.692856,94.83857,65.189522,75674900
2015-12-15,95.321426,95.514282,93.89286,95.034286,65.324036,84580300
2015-12-16,95.108574,96.44857,94.928574,96.424286,66.279495,91973000
2015-12-17,96.510002,96.621429,95.657143,95.747147,65.814034,84093800
2015-12-18,96.167145,96.898575,95.828575,96.610001,66.40715,97799100
2015-12-19,96.864288,97.497147,96.538574,97.205711,66.81662,82416600
2015-12-20,97.207146,97.612854,94.585716,94.677139,65.078552,121999500
2015-12-21,95.015717,95.728569,93.785713,94.370003,64.867432,125995800
2015-12-22,95.264282,95.699997,93.714287,95.684288,65.770851,178058300
2015-12-23,96.767143,97.928574,96.395714,97.568573,67.066055,149590000
2015-12-24,98.565712,99.568573,98.269997,98.754288,67.881065,150118500
2015-12-25,99.907143,99.971428,99.230003,99.968575,68.715752,99507800
2015-12-26,99.982857,100.332855,99.488571,100.272858,68.924919,93375800
2015-12-27,100.03714,100.57,99.938568,100.300003,68.943565,81718700
2015-12-28,99.879997,100.008568,99.08857,99.814285,68.609673,84142100
2015-12-29,100.344284,100.724289,99.908569,100.012856,68.746178,142897300
2015-12-30,98.122856,99.302856,97.571426,98.684288,67.83297,159941600
2015-12-31,98.322861,98.968575,96.14286,96.220001,66.139069,129697400
2016-01-01,95.534286,96.098572,94.457146,95.025711,65.318153,144125800
2016-01-02,94.898575,97.452858,94.335716,97.331429,66.90303,148522500
2016-01-03,96.964287,97.30143,95.25,95.300003,65.506691,133777700
2016-01-04,95.879997,96.678574,93.785713,94.19857,64.749588,135898700
2016-01-05,94.544289,95.192856,92.949997,94.472855,64.938141,156998100
2016-01-06,94.980003,95.980003,94.66143,95.921425,65.933838,106070300
2016-01-07,95.89286,96.321426,95.078575,95.257141,65.477219,92681400
2016-01-08,95.028572,95.14286,93.040001,93.227142,64.081856,148501500
2016-01-09,92.41143,92.508568,90.872856,91.167145,62.665882,159498500
2016-01-10,91.235718,91.498573,89.078575,90.835716,62.438057,209649300
2016-01-11,91.391426,92.139999,91,91.558571,62.934929,127589000
2016-01-12,92.35714,92.457146,89.728569,89.728569,61.677029,136520300
2016-01-13,89.937141,90.76857,89.328575,89.958572,61.835125,115003700
2016-01-14,90.335716,90.732857,89.121429,90.68,62.331036,108125500
2016-01-15,90.767143,92.900002,90.14286,92.827141,63.806908,137442900
2016-01-16,92.695717,93.255714,92,92.087143,63.298244,97259400
2016-01-17,91.370003,91.722855,90,90.377144,62.122841,119156100
2016-01-18,90.150002,90.252853,87.08857,87.120003,59.88398,186021500
2016-01-19,87.488571,90.76857,87.251427,90.575714,62.25935,136682700
2016-01-20,90.14286,90.557144,87.385712,87.622856,60.229618,176786400
2016-01-21,88.777145,89.507141,87.234283,88.118568,60.570362,139631800
2016-01-22,88.571426,88.85714,86.507141,87.077141,59.854515,164081400
2016-01-23,87.061432,87.714287,84.428574,86.285713,59.310501,254608200
2016-01-24,84.982857,85.994286,83.957146,85.045715,58.458187,127500800
2016-01-25,85.459999,86.14286,84.881432,85.220001,58.577957,90324500
2016-01-26,85.127144,85.278572,82.10714,82.400002,56.639568,149843400
2016-01-27,83.360001,83.96714,82.514282,83.517143,57.407455,132283900
2016-01-28,84.318573,84.391426,82.870003,83.264282,57.233658,93729300
2016-01-29,81.977142,82.077141,79.39286,79.714287,56.594681,198412200
2016-01-30,80.089996,80.318573,76.470001,76.821426,54.540844,264036500
2016-01-31,77.202858,79.26857,76.245712,78.151428,55.485111,232478400
2016-02-01,79.164284,79.214287,76.949997,77.547142,55.056068,128950500
2016-02-02,76.987144,78.639999,76.622856,77.557144,55.063194,133237300
2016-02-03,77.928574,78.207146,76.597145,76.697144,54.452606,119292600
2016-02-04,76.790001,77.071426,74.660004,75.08857,53.310574,197477700
2016-02-05,75.028572,75.714287,72.25,75.382858,53.519505,316723400
2016-02-06,77.244286,81.071426,77.125717,80.818573,57.3787,205829400
2016-02-07,81.701431,81.707146,79.225716,80.129997,56.889816,160688500
2016-02-08,80.60714,81.052856,79.514282,80.242859,56.969948,93250500
2016-02-09,81.024284,81.714287,80.371429,81.64286,57.963913,68206600
2016-02-10,82.271431,84.285713,81.958572,84.218575,59.792591,157644900
2016-02-11,84.221428,84.345711,82.871429,83.540001,59.310825,133332500
2016-02-12,82.46714,83.685715,81.751427,83.277145,59.124195,130216100
